title,pdf,arxiv,keywords,conference_day
Pointer-CAD: Unifying B-Rep and Command Sequences via Pointer-based Edges & Faces Selection,https://openaccess.thecvf.com/content/CVPR2026/papers/Qi_Pointer-CAD_Unifying_B-Rep_and_Command_Sequences_via_Pointer-based_Edges__CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.04337,Pointer-CAD; LLM-based CAD generation; B-rep models; pointer-based command sequences; geometric entity selection; faces and edges selection; chamfer and fillet operations; sketch and extrude operations; quantization error reduction; topological inaccuracies,2026-06-06
VarSplat: Uncertainty-aware 3D Gaussian Splatting for Robust RGB-D SLAM,https://openaccess.thecvf.com/content/CVPR2026/papers/Tran_VarSplat_Uncertainty-aware_3D_Gaussian_Splatting_for_Robust_RGB-D_SLAM_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.09673,uncertainty-aware 3D Gaussian Splatting; RGB-D SLAM; per-splat appearance variance; per-pixel uncertainty map; alpha compositing; single-pass rasterization; pose estimation; submap registration; loop detection; novel view synthesis,2026-06-06
SafeDrive: Fine-Grained Safety Reasoning for End-to-End Driving in a Sparse World,https://openaccess.thecvf.com/content/CVPR2026/papers/Kim_SafeDrive_Fine-Grained_Safety_Reasoning_for_End-to-End_Driving_in_a_Sparse_CVPR_2026_paper.pdf,https://arxiv.org/abs/2602.18887,end-to-end driving; safety reasoning; trajectory-conditioned Sparse World Model; E2E planning; Sparse World Network; Fine-grained Reasoning Network; agent-specific collision risk; drivable region adherence; safety-critical events; closed-loop driving benchmarks,2026-06-06
CryoKRAQEN: Kernel-Regularized Annealing for Quantized Embedding Networks in Cryo-EM Heterogeneous Reconstruction,https://openaccess.thecvf.com/content/CVPR2026/papers/Gao_CryoKRAQEN_Kernel-Regularized_Annealing_for_Quantized_Embedding_Networks_in_Cryo-EM_Heterogeneous_CVPR_2026_paper.pdf,,Cryo-EM; heterogeneous reconstruction; triplane implicit representations; kernel-guided latent assignment; quantized embeddings; decoder-only framework; conformational changes; macromolecular structure; latent organization; structural diversity,2026-06-06
mVLM: A Vision Language Model for mNPUs,https://openaccess.thecvf.com/content/CVPR2026/papers/Chen_mVLM_A_Vision_Language_Model_for_mNPUs_CVPR_2026_paper.pdf,,Vision Language Models; micro Neural Processing Units; on-device generative AI; lightweight encoder-decoder architecture; Global Spatial Modulation; State Space Models; full-parameter quantization; image captioning; NPU-friendly operators; efficient inference,2026-06-06
Decompose and Transfer: CoT-Prompting Enhanced Alignment for Open-Vocabulary Temporal Action Detection,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhu_Decompose_and_Transfer_CoT-Prompting_Enhanced_Alignment_for_Open-Vocabulary_Temporal_Action_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.24030,Open-Vocabulary Temporal Action Detection; temporal action localization; untrimmed videos; Phase-wise Decomposition and Alignment; CoT-Prompting Semantic Decomposition; chain-of-thought prompting; large language models; Text-infused Foreground Filtering; Adaptive Phase-wise Alignment; phase-level visual-textual matching,2026-06-06
SliderEdit: Continuous Image Editing with Fine-Grained Instruction Control,https://openaccess.thecvf.com/content/CVPR2026/papers/Zarei_SliderEdit_Continuous_Image_Editing_with_Fine-Grained_Instruction_Control_CVPR_2026_paper.pdf,https://arxiv.org/abs/2511.09715,instruction-based image editing; continuous image editing; fine-grained instruction control; SliderEdit; multi-instruction prompt; slider-based attribute controls; low-rank adaptation matrices; compositional instructions; edit controllability; instruction-driven image manipulation,2026-06-06
Reinforcement-Guided Synthetic Data Generation for Privacy-Sensitive Identity Recognition,https://openaccess.thecvf.com/content/CVPR2026/papers/Jia_Reinforcement-Guided_Synthetic_Data_Generation_for_Privacy-Sensitive_Identity_Recognition_CVPR_2026_paper.pdf,https://arxiv.org/abs/2604.07884,reinforcement-guided synthetic data generation; privacy-sensitive identity recognition; generative priors; cold-start adaptation; multi-objective reward; semantic consistency; coverage diversity; expression richness; dynamic sample selection; adaptive data scaling,2026-06-06
Faithful Contouring: Near-Lossless 3D Voxel Representation Free from Iso-surface,https://openaccess.thecvf.com/content/CVPR2026/papers/Luo_Faithful_Contouring_Near-Lossless_3D_Voxel_Representation_Free_from_Iso-surface_CVPR_2026_paper.pdf,https://arxiv.org/abs/2511.04029,Faithful Contouring; sparse voxelized representation; 3D mesh voxelization; iso-surface-free remeshing; near-lossless geometric fidelity; sharpness preservation; internal structure preservation; dual-mode autoencoder; shape reconstruction; Chamfer Distance,2026-06-06
Image Generation from Contextually-Contradictory Prompts,https://openaccess.thecvf.com/content/CVPR2026/papers/Huberman_Image_Generation_from_Contextually-Contradictory_Prompts_CVPR_2026_paper.pdf,https://arxiv.org/abs/2506.01929,text-to-image diffusion models; contextual contradiction; semantically accurate image generation; concept combinations; learned priors; stage-aware prompt decomposition; denoising process; proxy prompts; large language model prompt analysis; fine-grained semantic control,2026-06-06
An Empirical Study on How Video-LLMs Answer Video Questions,https://openaccess.thecvf.com/content/CVPR2026/papers/Gou_An_Empirical_Study_on_How_Video-LLMs_Answer_Video_Questions_CVPR_2026_paper.pdf,https://arxiv.org/abs/2508.15360,Video Large Language Models; video question answering; attention knockouts; Video Temporal Knockout; Video Spatial Knockout; Language-to-Video Knockout; layer-wise analysis; spatial-temporal modeling; language-guided retrieval; attention computation reduction,2026-06-06
Robust Spiking Neural Networks by Temporal Mutual Information,https://openaccess.thecvf.com/content/CVPR2026/papers/Xu_Robust_Spiking_Neural_Networks_by_Temporal_Mutual_Information_CVPR_2026_paper.pdf,,Spiking Neural Networks; temporal dynamics; robustness; mutual information; information bottleneck; temporal characteristics; spike-based information transmission; Temporal Mutual Information regularizer; adversarial robustness; neuromorphic computing,2026-06-06
GaussFusion: Improving 3D Reconstruction in the Wild with A Geometry-Informed Video Generator,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhu_GaussFusion_Improving_3D_Reconstruction_in_the_Wild_with_A_Geometry-Informed_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.25053,3D Gaussian Splatting; 3D reconstruction in the wild; geometry-informed video generation; video-to-video generator; Gaussian primitive video buffer; depth and normals encoding; temporal coherence; artifact synthesis pipeline; novel view synthesis; real-time 3D applications,2026-06-06
ShelfOcc: Native 3D Supervision beyond LiDAR for Vision-Based Occupancy Estimation,https://openaccess.thecvf.com/content/CVPR2026/papers/Boeder_ShelfOcc_Native_3D_Supervision_beyond_LiDAR_for_Vision-Based_Occupancy_Estimation_CVPR_2026_paper.pdf,https://arxiv.org/abs/2511.15396,vision-based occupancy estimation; native 3D supervision; semantic voxel labels; LiDAR-free 3D scene understanding; weakly supervised occupancy estimation; 3D geometry foundation models; dynamic driving scenes; static geometry accumulation; stable voxel representation; Occ3D-nuScenes benchmark,2026-06-06
CUBic: Coordinated Unified Bimanual Perception and Control Framework,https://openaccess.thecvf.com/content/CVPR2026/papers/Wang_CUBic_Coordinated_Unified_Bimanual_Perception_and_Control_Framework_CVPR_2026_paper.pdf,https://arxiv.org/abs/2605.13452,visuomotor policy learning; bimanual manipulation; bimanual perception and control; bimanual coordination; shared tokenized representation; unidirectional perception aggregation; bidirectional perception coordination; perception-to-control diffusion policy; RoboTwin benchmark; coordination accuracy,2026-06-06
Unposed-to-3D: Learning Simulation-Ready Vehicles from Real-World Images,https://openaccess.thecvf.com/content/CVPR2026/papers/Liu_Unposed-to-3D_Learning_Simulation-Ready_Vehicles_from_Real-World_Images_CVPR_2026_paper.pdf,https://arxiv.org/abs/2604.19257,image-to-3D reconstruction; 3D vehicle generation; unposed images; camera parameter prediction; differentiable rendering; self-supervised photometric feedback; scale-aware module; scene harmonization; driving scene simulation; digital twin environments,2026-06-06
SketchAssist: A Practical Assistant for Semantic Edits and Precise Local Redrawing,https://openaccess.thecvf.com/content/CVPR2026/papers/Zou_SketchAssist_A_Practical_Assistant_for_Semantic_Edits_and_Precise_Local_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.14140,interactive sketch editing; semantic sketch edits; line-guided region redrawing; instruction-guided global edits; line art preservation; controllable data generation; attribute-addition sequences; style-preserving attribute-removal; DiT-based editors; task-guided mixture-of-experts LoRA,2026-06-06
Continuous Exposure-Time Modeling for Realistic Atmospheric Turbulence Synthesis,https://openaccess.thecvf.com/content/CVPR2026/papers/Zeng_Continuous_Exposure-Time_Modeling_for_Realistic_Atmospheric_Turbulence_Synthesis_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.01398,atmospheric turbulence synthesis; continuous exposure-time modeling; exposure-time-dependent blur; Exposure-Time-dependent MTF; modulation transfer function; tilt-invariant point spread function; spatially varying blur-width field; turbulence-induced blur; synthetic turbulence dataset; long-range imaging,2026-06-06
DiffBMP: Differentiable Rendering with Bitmap Primitives,https://openaccess.thecvf.com/content/CVPR2026/papers/Hong_DiffBMP_Differentiable_Rendering_with_Bitmap_Primitives_CVPR_2026_paper.pdf,https://arxiv.org/abs/2602.22625,differentiable rendering; bitmap primitives; custom CUDA gradients; parallelized rendering pipeline; soft rasterization; Gaussian blur; structure-aware initialization; noisy canvas; bitmap image optimization; layered file format,2026-06-06
Distribution-Aligned Multimodal Fusion for Robust Object Detection,https://openaccess.thecvf.com/content/CVPR2026/papers/Hao_Distribution-Aligned_Multimodal_Fusion_for_Robust_Object_Detection_CVPR_2026_paper.pdf,,RGB-infrared multimodal fusion; cross-degradation generalization; object detection; distribution alignment; feature fusion; pretrained detector; distribution shift; unseen degradation; thermal imaging; computational efficiency,2026-06-06
DRiffusion: Draft-and-Refine Process Parallelizes Diffusion Models with Ease,https://openaccess.thecvf.com/content/CVPR2026/papers/Bai_DRiffusion_Draft-and-Refine_Process_Parallelizes_Diffusion_Models_with_Ease_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.25872,DRiffusion; parallel sampling framework; diffusion inference; draft-and-refine process; skip transitions; standard denoising process; conservative mode; aggressive mode; diffusion model speedup; perceptual quality,2026-06-06
From Selection to Scheduling: Federated Geometry-Aware Correction Makes Exemplar Replay Work Better under Continual Dynamic Heterogeneity,https://openaccess.thecvf.com/content/CVPR2026/papers/Qi_From_Selection_to_Scheduling_Federated_Geometry-Aware_Correction_Makes_Exemplar_Replay_CVPR_2026_paper.pdf,https://arxiv.org/abs/2604.08617,federated continual learning; exemplar replay; continual dynamic heterogeneity; Federated Geometry-Aware Correction; catastrophic forgetting; representation collapse; structural knowledge distillation; Equiangular Tight Frame prototypes; representation drift; class-imbalanced distributions,2026-06-06
SpeeDe3DGS: Speedy Deformable 3D Gaussian Splatting with Temporal Pruning and Motion Grouping,https://openaccess.thecvf.com/content/CVPR2026/papers/Tu_SpeeDe3DGS_Speedy_Deformable_3D_Gaussian_Splatting_with_Temporal_Pruning_and_CVPR_2026_paper.pdf,https://arxiv.org/abs/2506.07917,Deformable 3D Gaussian Splatting; dynamic 3DGS; neural motion fields; Temporal Sensitivity Pruning; Temporal Sensitivity Sampling; GroupFlow; SE(3) transformations; groupwise motion; temporal coherence; dynamic scene reconstruction,2026-06-06
SRA-Det: Learning Omni-Grained Open-Vocabulary Detection Beyond Category Names,https://openaccess.thecvf.com/content/CVPR2026/papers/Yang_SRA-Det_Learning_Omni-Grained_Open-Vocabulary_Detection_Beyond_Category_Names_CVPR_2026_paper.pdf,,open-vocabulary object detection; fine-grained detection; semantic retrieval; attention-based matching; soft-min matching; attribute-sensitive queries; CLIP-based verification; zero-shot detection; Swin-T backbone; LLM-augmented data pipeline,2026-06-06
AsymLoc: Towards Asymmetric Feature Matching for Efficient Visual Localization,https://openaccess.thecvf.com/content/CVPR2026/papers/Omama_AsymLoc_Towards_Asymmetric_Feature_Matching_for_Efficient_Visual_Localization_CVPR_2026_paper.pdf,https://arxiv.org/abs/2604.09445,asymmetric visual localization; asymmetric feature matching; efficient visual localization; edge devices; teacher-student distillation; geometry-driven matching objective; joint detector-descriptor distillation; parameter-less nearest-neighbor matching; localization accuracy; efficiency-accuracy trade-off,2026-06-06
PlannerRFT: Reinforcing Diffusion Planners through Closed-Loop and Sample-Efficient Fine-Tuning,https://openaccess.thecvf.com/content/CVPR2026/papers/Li_PlannerRFT_Reinforcing_Diffusion_Planners_through_Closed-Loop_and_Sample-Efficient_Fine-Tuning_CVPR_2026_paper.pdf,https://arxiv.org/abs/2601.12901,diffusion-based planners; reinforcement fine-tuning; autonomous driving trajectory generation; closed-loop optimization; sample-efficient fine-tuning; multi-modal trajectories; scenario-adaptive trajectories; dual-branch optimization; denoising process guidance; nuPlan simulation,2026-06-06
ArtiMuse: Fine-Grained Image Aesthetics Assessment with Joint Scoring and Expert-Level Understanding,https://openaccess.thecvf.com/content/CVPR2026/papers/Cao_ArtiMuse_Fine-Grained_Image_Aesthetics_Assessment_with_Joint_Scoring_and_Expert-Level_CVPR_2026_paper.pdf,https://arxiv.org/abs/2507.14533,Image Aesthetics Assessment; multimodal large language models; joint scoring; expert-level understanding; fine-grained attribute decomposition; ArtiMuse; ArtiMuse-10K; expert-curated aesthetic dataset; 8-dimensional attributes analysis; holistic aesthetic score,2026-06-06
Unifying Precise Keyframes and Semantic Control via Multi-level Diffusion,https://openaccess.thecvf.com/content/CVPR2026/papers/Wu_Unifying_Precise_Keyframes_and_Semantic_Control_via_Multi-level_Diffusion_CVPR_2026_paper.pdf,,Text-conditioned motion synthesis; Human motion in-betweening; Keyframe constraints; Multi-level diffusion; Semantic control; Trajectory refinement; Diffusion imputation; Motion editing; Spatio-temporal control; Pose generation,2026-06-06
DUO-VSR: Dual-Stream Distillation for One-Step Video Super-Resolution,https://openaccess.thecvf.com/content/CVPR2026/papers/Lv_DUO-VSR_Dual-Stream_Distillation_for_One-Step_Video_Super-Resolution_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.22271,diffusion-based video super-resolution; one-step VSR; Dual-Stream Distillation; distribution matching distillation; adversarial supervision; Progressive Guided Distillation Initialization; trajectory-preserving distillation; Real-Fake Score Feature GAN; Preference-Guided Refinement; perceptual quality alignment,2026-06-06
BUSSARD: Normalizing Flows for Bijective Universal Scene-Specific Anomalous Relationship Detection,https://openaccess.thecvf.com/content/CVPR2026/papers/Schween_BUSSARD_Normalizing_Flows_for_Bijective_Universal_Scene-Specific_Anomalous_Relationship_Detection_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.16645,normalizing flows; anomalous relationship detection; scene graphs; multimodal embeddings; object-relation-object triplets; likelihood estimation; SARD dataset; relationship anomaly detection; synonym robustness; scene-specific anomaly detection,2026-06-06
Energy Waveify and Redistribution for Test-Time Adaptation: A Control System Perspective,https://openaccess.thecvf.com/content/CVPR2026/papers/Wang_Energy_Waveify_and_Redistribution_for_Test-Time_Adaptation_A_Control_System_CVPR_2026_paper.pdf,,Test-time adaptation; Energy models; Control systems; Wave equation; Probability current conservation; Langevin dynamics; Energy redistribution; Monte Carlo sampling; Adaptive inference; Uncertainty quantification,2026-06-06
InfiniBench: Infinite Benchmarking for Visual Spatial Reasoning with Customizable Scene Complexity,https://openaccess.thecvf.com/content/CVPR2026/papers/Wang_InfiniBench_Infinite_Benchmarking_for_Visual_Spatial_Reasoning_with_Customizable_Scene_CVPR_2026_paper.pdf,https://arxiv.org/abs/2511.18200,visual spatial reasoning; vision-language models; customizable benchmark generator; 3D scene synthesis; scene complexity; LLM-based agentic framework; cluster-based layout optimizer; task-aware camera trajectory optimization; photo-realistic videos; spatiotemporal tracking,2026-06-06
Probabilistic Concept Graph Reasoning for Multimodal Misinformation Detection,https://openaccess.thecvf.com/content/CVPR2026/papers/Yang_Probabilistic_Concept_Graph_Reasoning_for_Multimodal_Misinformation_Detection_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.25203,multimodal misinformation detection; Probabilistic Concept Graph Reasoning; concept graph reasoning; multimodal large language models; hierarchical attention; interpretable reasoning chains; claim veracity inference; fine-grained manipulation recognition; robust misinformation detection; concept-based reasoning,2026-06-06
AffordGen: Generating Diverse Demonstrations for Generalizable Object Manipulation with Affordance Correspondence,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhang_AffordGen_Generating_Diverse_Demonstrations_for_Generalizable_Object_Manipulation_with_Affordance_CVPR_2026_paper.pdf,https://arxiv.org/abs/2604.10579,robot manipulation; imitation learning; geometric variations; 3D generative models; vision foundation models; affordance correspondence; 3D meshes; robot manipulation trajectories; closed-loop visuomotor policy; zero-shot generalization,2026-06-06
QuCNet: Quantum Deep Learning Driven Multi-Circuit Network for Remote Sensing Image Classification,https://openaccess.thecvf.com/content/CVPR2026/papers/Komal_QuCNet_Quantum_Deep_Learning_Driven_Multi-Circuit_Network_for_Remote_Sensing_CVPR_2026_paper.pdf,,quantum deep learning; remote sensing image classification; hybrid quantum-classical networks; trainable quantum circuits; quantum convolutional neural networks; barren plateau mitigation; weight sharing; quantum hardware inference; geospatial image analysis; parameter efficiency,2026-06-06
Rethinking MLLM Itself as a Segmenter with a Single Segmentation Token,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhang_Rethinking_MLLM_Itself_as_a_Segmenter_with_a_Single_Segmentation_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.19026,Multi-modal Large Language Models; decoder-free segmentation; single segmentation token; SELF1E; object-level segmentation; specialist mask decoders; pixel-shuffled image features; pixel-unshuffle operations; dual perception pathways; attention mask redesign,2026-06-06
Nano-EmoX: Unifying Multimodal Emotional Intelligence from Perception to Empathy,https://openaccess.thecvf.com/content/CVPR2026/papers/Huang_Nano-EmoX_Unifying_Multimodal_Emotional_Intelligence_from_Perception_to_Empathy_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.02123,affective multimodal language models; Nano-EmoX; Perception-to-Empathy; curriculum-based training; omni-modal encoders; facial encoder; fusion encoder; heterogeneous adapters; chain-of-thought-driven empathy; multimodal affective cues,2026-06-06
Beyond Geometry: Artistic Disparity Synthesis for Immersive 2D-to-3D,https://openaccess.thecvf.com/content/CVPR2026/papers/Chen_Beyond_Geometry_Artistic_Disparity_Synthesis_for_Immersive_2D-to-3D_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.05906,Artistic Disparity Synthesis; 2D-to-3D conversion; cinematic 3D content; professional 3D film data; strategic zero-plane shifts; pop-out effects; local depth sculpting; global depth parameters; indirect supervision; cinematic alignment,2026-06-06
ReAlign: Generalizable Image Forgery Detection via Reasoning-Aligned Representation,https://openaccess.thecvf.com/content/CVPR2026/papers/Huang_ReAlign_Generalizable_Image_Forgery_Detection_via_Reasoning-Aligned_Representation_CVPR_2026_paper.pdf,https://arxiv.org/abs/2605.16080,AI-generated image forgery detection; reasoning-aligned representation; LLM-generated reasoning texts; GRPO-optimized LLM; contrastive learning; image-text alignment; lightweight AIGI detector; semantic-error sensitivity; joint optimization strategy; high-fidelity forgeries,2026-06-06
Video-Only ToM: Enhancing Theory of Mind in Multimodal Large Language Models,https://openaccess.thecvf.com/content/CVPR2026/papers/Liu_Video-Only_ToM_Enhancing_Theory_of_Mind_in_Multimodal_Large_Language_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.24484,Theory of Mind; multimodal large language models; video-only visual reasoning; VisionToM; intervention vectors; visual representation alignment; attention steering; multiple-choice question answering; EgoToM benchmark; egocentric video dataset,2026-06-06
FastGS: Training 3D Gaussian Splatting in 100 Seconds,https://openaccess.thecvf.com/content/CVPR2026/papers/Ren_FastGS_Training_3D_Gaussian_Splatting_in_100_Seconds_CVPR_2026_paper.pdf,https://arxiv.org/abs/2511.04283,3D Gaussian Splatting; FastGS; training acceleration; Gaussian densification; Gaussian pruning; multi-view consistency; rendering quality; dynamic scene reconstruction; sparse-view reconstruction; simultaneous localization and mapping,2026-06-06
Edit-As-Act: Goal-Regressive Planning for Open-Vocabulary 3D Indoor Scene Editing,https://openaccess.thecvf.com/content/CVPR2026/papers/Noh_Edit-As-Act_Goal-Regressive_Planning_for_Open-Vocabulary_3D_Indoor_Scene_Editing_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.17583,open-vocabulary 3D indoor scene editing; goal-regressive planning; Edit-As-Act; natural language scene editing; symbolic goal predicates; EditLang; PDDL-inspired action language; geometric relations; physical feasibility validation; E2A-Bench,2026-06-06
Continual Learning for fMRI-Based Brain Disorder Diagnosis via Functional Connectivity Matrices Generative Replay,https://openaccess.thecvf.com/content/CVPR2026/papers/Chen_Continual_Learning_for_fMRI-Based_Brain_Disorder_Diagnosis_via_Functional_Connectivity_CVPR_2026_paper.pdf,https://arxiv.org/abs/2604.14259,fMRI-based diagnosis; functional connectivity matrices; continual learning; brain disorder diagnosis; generative replay; structure-aware variational autoencoder; multi-level knowledge distillation; graph representations; hierarchical contextual bandit; catastrophic forgetting,2026-06-06
"B$^3$-Seg: Camera-Free, Training-Free 3DGS Segmentation via Analytic EIG and Beta-Bernoulli Bayesian Updates",https://openaccess.thecvf.com/content/CVPR2026/papers/Kamata_B3-Seg_Camera-Free_Training-Free_3DGS_Segmentation_via_Analytic_EIG_and_Beta-Bernoulli_CVPR_2026_paper.pdf,https://arxiv.org/abs/2602.17134,3D Gaussian Splatting; 3DGS segmentation; Beta-Bernoulli Bayesian updates; analytic Expected Information Gain; camera-free segmentation; training-free segmentation; open-vocabulary segmentation; adaptive monotonicity; submodularity; optimal view sampling policy,2026-06-06
Improving Text-to-Image Generation with Intrinsic Self-Confidence Rewards,https://openaccess.thecvf.com/content/CVPR2026/papers/Kim_Improving_Text-to-Image_Generation_with_Intrinsic_Self-Confidence_Rewards_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.00918,text-to-image generation; intrinsic self-confidence rewards; post-training; SOLACE; latent confidence estimation; re-noising; noise reconstruction error; reinforcement learning; text-image alignment; reward hacking,2026-06-06
GeoViS: Geospatially Rewarded Visual Search for Remote Sensing Visual Grounding,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhang_GeoViS_Geospatially_Rewarded_Visual_Search_for_Remote_Sensing_Visual_Grounding_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.02715,GeoViS; Geospatially Rewarded Visual Search; remote sensing visual grounding; multimodal large language models; geospatial relations; progressive search-and-reasoning; tree-structured visual cues; spatial reasoning; reward-guided exploration; small-scale target detection,2026-06-06
OccuFly: A 3D Vision Benchmark for Semantic Scene Completion from the Aerial Perspective,https://openaccess.thecvf.com/content/CVPR2026/papers/Gross_OccuFly_A_3D_Vision_Benchmark_for_Semantic_Scene_Completion_from_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.20770,Semantic Scene Completion; aerial 3D perception; autonomous flying; camera-based data generation; LiDAR-free SSC; semantic label transfer; 3D reconstruction; semantic voxel grids; metric monocular depth estimation; aerial vision benchmark,2026-06-06
Dynamic Stream Network for Combinatorial Explosion Problem in Deformable Medical Image Registration,https://openaccess.thecvf.com/content/CVPR2026/papers/Bi_Dynamic_Stream_Network_for_Combinatorial_Explosion_Problem_in_Deformable_Medical_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.19486,Deformable Medical Image Registration; combinatorial explosion; Dynamic Stream Network; dynamic receptive fields; dynamic weights; Adaptive Stream Basin; Dynamic Stream Attention; feature combination relationships; dual-input feature modeling; medical image registration generalization,2026-06-06
MR-RAG: Multimodal Relevance-Aware Retrieval-Augmented Generation for Medical Visual Question Answering,https://openaccess.thecvf.com/content/CVPR2026/papers/Li_MR-RAG_Multimodal_Relevance-Aware_Retrieval-Augmented_Generation_for_Medical_Visual_Question_Answering_CVPR_2026_paper.pdf,,retrieval-augmented generation; medical visual question answering; multimodal relevance; vision language models; document retrieval; cross-modal signals; attention mechanisms; medical image understanding; information fusion; LVLMs,2026-06-06
OctoMed: Data Recipes for State-of-the-Art Multimodal Medical Reasoning,https://openaccess.thecvf.com/content/CVPR2026/papers/Ossowski_OctoMed_Data_Recipes_for_State-of-the-Art_Multimodal_Medical_Reasoning_CVPR_2026_paper.pdf,https://arxiv.org/abs/2511.23269,multimodal medical reasoning; medical large language models; supervised fine-tuning; data curation; structured reasoning traces; medical vision-language reasoning; out-of-distribution medical benchmarks; self-calibrated reasoning trajectory lengths; open-source medical models; robust clinical task generalization,2026-06-06
Spatial-SAM: Spatially Consistent 3D Electron Microscopy Segmentation with SDF Memory and Semi-Supervised Learning,https://openaccess.thecvf.com/content/CVPR2026/papers/Huang_Spatial-SAM_Spatially_Consistent_3D_Electron_Microscopy_Segmentation_with_SDF_Memory_CVPR_2026_paper.pdf,,3D electron microscopy; Segment Anything Model; spatial consistency; Signed Distance Field memory; semi-supervised learning; 3D U-Net; few-shot segmentation; pseudo-label optimization; biomedical image segmentation; annotation efficiency,2026-06-06
Bias at the End of the Score,https://openaccess.thecvf.com/content/CVPR2026/papers/Magid_Bias_at_the_End_of_the_Score_CVPR_2026_paper.pdf,https://arxiv.org/abs/2604.13305,reward models; text-to-image generation; demographic bias; reward-guided optimization; fairness auditing; scoring function robustness; gender stereotypes; racial stereotypes; demographic diversity collapse; post-generation safety filtering,2026-06-06
Similarity-as-Evidence: Calibrating Overconfident VLMs for Interpretable and Label-Efficient Medical Active Learning,https://openaccess.thecvf.com/content/CVPR2026/papers/Xie_Similarity-as-Evidence_Calibrating_Overconfident_VLMs_for_Interpretable_and_Label-Efficient_Medical_Active_CVPR_2026_paper.pdf,https://arxiv.org/abs/2602.18867,medical active learning; vision-language models; cold-start learning; text-image similarity calibration; Similarity-as-Evidence; Similarity Evidence Head; Dirichlet distribution over labels; overconfidence mitigation; vacuity and dissonance; dual-factor acquisition strategy,2026-06-06
Ground Reaction Inertial Poser: Physics-based Human Motion Capture from Sparse IMUs and Insole Pressure Sensors,https://openaccess.thecvf.com/content/CVPR2026/papers/Hori_Ground_Reaction_Inertial_Poser_Physics-based_Human_Motion_Capture_from_Sparse_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.16233,physics-based human motion capture; sparse IMUs; insole pressure sensors; ground reaction; IMU-pressure fusion; physically plausible motion; digital twin humanoid; physics simulator; KinematicsNet; PRISM dataset,2026-06-06
Monocular Open Vocabulary Occupancy Prediction for Indoor Scenes,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhou_Monocular_Open_Vocabulary_Occupancy_Prediction_for_Indoor_Scenes_CVPR_2026_paper.pdf,https://arxiv.org/abs/2602.22667,open-vocabulary 3D occupancy; monocular occupancy prediction; indoor scene understanding; embodied agents; geometry-only supervision; binary occupancy labels; 3D Language-Embedded Gaussians; Gaussian-to-Occupancy operators; opacity-aware Poisson volumetric aggregation; Progressive Temperature Decay,2026-06-06
Kaleidoscopic Scintillation Event Imaging,https://openaccess.thecvf.com/content/CVPR2026/papers/Bocchieri_Kaleidoscopic_Scintillation_Event_Imaging_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.03216,kaleidoscopic scintillator; scintillation event imaging; single-photon avalanche diode cameras; high-energy particle detection; radiation imaging; low-photon imaging; light collection; mirror reflections; 3D event position estimation; CMOS single-photon camera,2026-06-06
"Select Less, Reason More: Prioritizing Evidence Purity for Video Reasoning",https://openaccess.thecvf.com/content/CVPR2026/papers/Li_Select_Less_Reason_More_Prioritizing_Evidence_Purity_for_Video_Reasoning_CVPR_2026_paper.pdf,https://arxiv.org/abs/2510.15440,Video LLMs; long-form video reasoning; evidence purity; adaptive frame selection; evidence-aware reinforcement learning; localized re-sampling; key frame selection; fine-grained temporal detail; visual evidence selection policy; LongVideoBench,2026-06-06
MultiShotMaster: A Controllable Multi-Shot Video Generation Framework,https://openaccess.thecvf.com/content/CVPR2026/papers/Wang_MultiShotMaster_A_Controllable_Multi-Shot_Video_Generation_Framework_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.03041,multi-shot video generation; controllable video generation; MultiShotMaster; Multi-Shot Narrative RoPE; Spatiotemporal Position-Aware RoPE; spatiotemporal-grounded reference injection; cross-shot grounding signals; text-driven inter-shot consistency; motion control; background-driven customized scene,2026-06-06
