title,pdf,arxiv,keywords,conference_day
SVAgent: Storyline-guided Long Video Understanding via Cross-Modal Multi-Agent Collaboration,https://openaccess.thecvf.com/content/CVPR2026/papers/Yang_SVAgent_Storyline-guided_Long_Video_Understanding_via_Cross-Modal_Multi-Agent_Collaboration_CVPR_2026_paper.pdf,https://arxiv.org/abs/2604.05079,Video question answering; long video understanding; storyline-guided reasoning; cross-modal multi-agent framework; narrative representation; refinement suggestion agent; cross-modal decision agents; visual-textual modalities; meta-agent prediction alignment; answer consistency,2026-06-06
Dynamic Exposure Burst Image Restoration,https://openaccess.thecvf.com/content/CVPR2026/papers/Kim_Dynamic_Exposure_Burst_Image_Restoration_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.21784,burst image restoration; dynamic exposure prediction; Burst Auto-Exposure Network; optimal exposure time; differentiable burst simulator; three-stage training strategy; motion magnitude; gain; real-world camera system; image restoration pipeline,2026-06-06
RelightAnyone: A Generalized Relightable 3D Gaussian Head Model,https://openaccess.thecvf.com/content/CVPR2026/papers/Xu_RelightAnyone_A_Generalized_Relightable_3D_Gaussian_Head_Model_CVPR_2026_paper.pdf,,3D Gaussian Splatting; relightable 3D Gaussian head model; photorealistic 3D head avatars; avatar relighting; one-light-at-a-time illumination; flat-lit 3DGS avatars; physically-based reflectance parameters; cross-subject generalization; self-supervised lighting alignment; novel view synthesis,2026-06-06
GIFT: Global Irreplaceability Frame Targeting for Efficient Video Understanding,https://openaccess.thecvf.com/content/CVPR2026/papers/Ma_GIFT_Global_Irreplaceability_Frame_Targeting_for_Efficient_Video_Understanding_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.25072,Video Large Language Models; video understanding; keyframe selection; Global Irreplaceability Frame Targeting; training-free frame selection; Directed Diversity; irreplaceability score; Budget-Aware Refinement; temporal context; long-form video benchmarks,2026-06-06
FEAT: Fashion Editing and Try-On from Any Design,https://openaccess.thecvf.com/content/CVPR2026/papers/Kwon_FEAT_Fashion_Editing_and_Try-On_from_Any_Design_CVPR_2026_paper.pdf,https://arxiv.org/abs/2605.02393,Fashion Editing and Try-On; virtual try-on; garment editing; accessories try-on; diverse design sources; Disentangled Dual Injection; content and style disentanglement; Orthogonal-Guided Noise Fusion; residual garment removal; region-specific noise strategies,2026-06-06
TopoMesh: High-Fidelity Mesh Autoencoding via Topological Unification,https://openaccess.thecvf.com/content/CVPR2026/papers/Luo_TopoMesh_High-Fidelity_Mesh_Autoencoding_via_Topological_Unification_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.24278,TopoMesh; mesh autoencoding; high-fidelity 3D generation; VAE-Diffusion pipeline; sparse voxel-based VAE; Dual Marching Cubes; topological unification; mesh-level supervision; sharp feature preservation; progressive resolution training,2026-06-06
TALO: Pushing 3D Vision Foundation Models Towards Globally Consistent Online Reconstruction,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhang_TALO_Pushing_3D_Vision_Foundation_Models_Towards_Globally_Consistent_Online_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.02341,3D vision foundation models; online reconstruction; globally consistent reconstruction; temporal window alignment; Thin Plate Spline; globally propagated control points; spatially varying inconsistencies; point-agnostic submap registration; noisy geometry predictions; trajectory error,2026-06-06
VIMCAN: Visual-Inertial 3D Human Pose Estimation with Hybrid Mamba-Cross-Attention Network,https://openaccess.thecvf.com/content/CVPR2026/papers/Yang_VIMCAN_Visual-Inertial_3D_Human_Pose_Estimation_with_Hybrid_Mamba-Cross-Attention_Network_CVPR_2026_paper.pdf,https://arxiv.org/abs/2605.07552,visual-inertial 3D human pose estimation; hybrid Mamba-Cross-Attention network; selective state-space modeling; multimodal fusion; RGB keypoints; wearable IMU data; temporal modeling; spatial dependency extraction; real-time inference; mean per-joint position error,2026-06-06
SGS-Intrinsic: Semantic-Invariant Gaussian Splatting for Sparse-View Indoor Inverse Rendering,https://openaccess.thecvf.com/content/CVPR2026/papers/Niu_SGS-Intrinsic_Semantic-Invariant_Gaussian_Splatting_for_Sparse-View_Indoor_Inverse_Rendering_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.27516,indoor inverse rendering; sparse-view images; 3D Gaussian Splatting; geometry reconstruction; material-illumination disentanglement; Gaussian semantic field; semantic and geometric priors; hybrid illumination model; illumination-invariant material constraint; deshadowing model,2026-06-06
COPYLENS: Towards Copyrighted Characters Infringement Detection via Copyright-Aware Prompt Learning,https://openaccess.thecvf.com/content/CVPR2026/papers/Jin_COPYLENS_Towards_Copyrighted_Characters_Infringement_Detection_via_Copyright-Aware_Prompt_Learning_CVPR_2026_paper.pdf,,text-to-image generation; copyrighted character infringement detection; copyright-aware prompt learning; vision-language model detectors; prompt optimization; human infringement judgments; closed-loop refinement; meta-prompting; human annotation consistency; visual copyright protection,2026-06-06
Text-Phase Synergy Network with Dual Priors for Unsupervised Cross-Domain Image Retrieval,https://openaccess.thecvf.com/content/CVPR2026/papers/Yang_Text-Phase_Synergy_Network_with_Dual_Priors_for_Unsupervised_Cross-Domain_Image_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.12711,unsupervised cross-domain image retrieval; Text-Phase Synergy Network; dual priors; CLIP domain prompts; text prior; phase prior; domain-invariant phase features; cross-domain feature alignment; pseudo-label semantic guidance; semantic degradation,2026-06-06
Learning complete and explainable visual representations from itemized text supervision,https://openaccess.thecvf.com/content/CVPR2026/papers/Lyu_Learning_complete_and_explainable_visual_representations_from_itemized_text_supervision_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.11141,ItemizedCLIP; itemized text supervision; text item-conditioned visual embeddings; cross-attention module; item independence; representation completeness; zero-shot performance; fine-grained interpretability; medical imaging; remote sensing,2026-06-06
Charge: A Comprehensive Novel View Synthesis Benchmark and Dataset to Bind Them All,https://openaccess.thecvf.com/content/CVPR2026/papers/Nazarczuk_Charge_A_Comprehensive_Novel_View_Synthesis_Benchmark_and_Dataset_to_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.13639,Novel View Synthesis; 4D scene reconstruction; novel view generation; dynamic scenes; high-fidelity RGB images; depth estimation; surface normals; object segmentation; optical flow; monocular video sequences,2026-06-06
Your Latent Mask is Wrong: Pixel-Equivalent Latent Compositing for Diffusion Models,https://openaccess.thecvf.com/content/CVPR2026/papers/Bradbury_Your_Latent_Mask_is_Wrong_Pixel-Equivalent_Latent_Compositing_for_Diffusion_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.05198,Pixel-Equivalent Latent Compositing; latent inpainting; diffusion models; VAE latents; full-resolution mask control; soft-edge alpha compositing; DecFormer; mask-consistent latent fusion; FLUX.1-Dev; pixel-equivalent latent editing,2026-06-06
NAF: Zero-Shot Feature Upsampling via Neighborhood Attention Filtering,https://openaccess.thecvf.com/content/CVPR2026/papers/Chambon_NAF_Zero-Shot_Feature_Upsampling_via_Neighborhood_Attention_Filtering_CVPR_2026_paper.pdf,https://arxiv.org/abs/2511.18452,Vision Foundation Models; feature upsampling; Neighborhood Attention Filtering; zero-shot upsampling; Cross-Scale Neighborhood Attention; Rotary Position Embeddings; VFM-agnostic architecture; pixel-level tasks; image restoration; high-resolution input image,2026-06-06
AR2-4FV: Anchored Referring and Re-identification for Long-Term Grounding in Fixed-View Videos,https://openaccess.thecvf.com/content/CVPR2026/papers/Yan_AR2-4FV_Anchored_Referring_and_Re-identification_for_Long-Term_Grounding_in_Fixed-View_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.07758,long-term language-guided referring; fixed-view videos; re-identification; Anchor Bank; static background structures; Anchor Map; persistent semantic memory; anchor-based re-entry prior; ReID-Gating; per-frame bounding boxes,2026-06-06
Sparse-View Localization via Online Neural 3D Regression,https://openaccess.thecvf.com/content/CVPR2026/papers/Dillen_Sparse-View_Localization_via_Online_Neural_3D_Regression_CVPR_2026_paper.pdf,,sparse-view structureless localization; online neural 3D regression; sparse feature matches; query keypoint 3D coordinates; database reprojection residuals; monocular depth prior; absolute pose estimation; P3P-RANSAC; lightweight bundle adjustment; sparse database views,2026-06-06
PhysGen: Physically Grounded 3D Shape Generation for Industrial Design,https://openaccess.thecvf.com/content/CVPR2026/papers/You_PhysGen_Physically_Grounded_3D_Shape_Generation_for_Industrial_Design_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.00422,physics-based 3D shape generation; industrial design; physical guidance; flow matching; physics-based refinement; physics-aware regularization; shape-and-physics variational autoencoder; unified latent space; aerodynamic efficiency; shape realism,2026-06-06
OraPO: Oracle-educated Reinforcement Learning for Data-efficient and Factual Radiology Report Generation,https://openaccess.thecvf.com/content/CVPR2026/papers/Chen_OraPO_Oracle-educated_Reinforcement_Learning_for_Data-efficient_and_Factual_Radiology_Report_CVPR_2026_paper.pdf,https://arxiv.org/abs/2509.18600,radiology report generation; chest X-ray images; Oracle-educated GRPO; OraPO; FactScore-based reward; direct preference supervision; atomic clinical facts; entailment checking; CheXpert Plus dataset; vision-language model,2026-06-06
PA-Attack: Guiding Gray-Box Attacks on LVLM Vision Encoders with Prototypes and Attention,https://openaccess.thecvf.com/content/CVPR2026/papers/Mei_PA-Attack_Guiding_Gray-Box_Attacks_on_LVLM_Vision_Encoders_with_Prototypes_CVPR_2026_paper.pdf,https://arxiv.org/abs/2602.19418,Large Vision-Language Models; adversarial attacks; gray-box attacks; vision encoders; PA-Attack; Prototype-Anchored Attentive Attack; prototype-anchored guidance; token-level attention scores; visual token perturbations; cross-model transfer,2026-06-06
Widget2Code: From Visual Widgets to UI Code via Multimodal LLMs,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhang_Widget2Code_From_Visual_Widgets_to_UI_Code_via_Multimodal_LLMs_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.19918,Widget-to-Code; UI2Code; app widgets; multimodal large language models; image-only widget benchmark; structured code generation; icon retrieval; WidgetFactory; widget-tailored domain-specific language; adaptive rendering,2026-06-06
Partial Weakly-Supervised Oriented Object Detection,https://openaccess.thecvf.com/content/CVPR2026/papers/Liu_Partial_Weakly-Supervised_Oriented_Object_Detection_CVPR_2026_paper.pdf,,oriented object detection; Partial Weakly-Supervised Oriented Object Detection; partially weak annotations; oriented bounding box annotations; horizontal boxes; point annotations; unlabeled data; Orientation-and-Scale-aware Student model; Class-Agnostic Pseudo-Label Filtering; DOTA and DIOR datasets,2026-06-06
When Robots Should Say ''I Don't Know'': Benchmarking Abstention in Embodied Question Answering,https://openaccess.thecvf.com/content/CVPR2026/papers/Wu_When_Robots_Should_Say_I_Dont_Know_Benchmarking_Abstention_in_CVPR_2026_paper.pdf,,Embodied Question Answering; abstention; embodied agents; 3D scenes; underspecified context; human communication errors; OpenEQA; AbstainEQA; abstention recall; clarification,2026-06-06
FMPose3D: monocular 3D pose estimation via flow matching,https://openaccess.thecvf.com/content/CVPR2026/papers/Wang_FMPose3D_monocular_3D_pose_estimation_via_flow_matching_CVPR_2026_paper.pdf,https://arxiv.org/abs/2602.05755,monocular 3D pose estimation; flow matching; probabilistic pose hypotheses; diffusion-based models; Ordinary Differential Equation; conditional distribution transport; 2D-to-3D pose lifting; Reprojection-based Posterior Expectation Aggregation; Bayesian posterior expectation; human and animal pose estimation benchmarks,2026-06-06
VABench: A Comprehensive Benchmark for Audio-Video Generation,https://openaccess.thecvf.com/content/CVPR2026/papers/Hua_VABench_A_Comprehensive_Benchmark_for_Audio-Video_Generation_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.09299,audio-video generation; VABench; synchronized audio-video outputs; text-to-audio-video; image-to-audio-video; stereo audio-video generation; audio-video synchronization; lip-speech consistency; audio-video question answering; video generation benchmarks,2026-06-06
A Sanity Check for Multi-In-Domain Face Forgery Detection in the Real World,https://openaccess.thecvf.com/content/CVPR2026/papers/Cheng_A_Sanity_Check_for_Multi-In-Domain_Face_Forgery_Detection_in_the_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.04837,Multi-In-Domain Face Forgery Detection; deepfake detection; face forgery detection; multi-domain training data; domain-unspecified detection; domain-dominant feature space; DevDet; Face Forgery Developer; Dose-Adaptive detector Fine-Tuning; real-fake classification,2026-06-06
ProPhy: Progressive Physical Alignment for Dynamic World Simulation,https://openaccess.thecvf.com/content/CVPR2026/papers/Wang_ProPhy_Progressive_Physical_Alignment_for_Dynamic_World_Simulation_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.05564,physics-aware video generation; dynamic world simulation; Progressive Physical Alignment; anisotropic generation; Mixture-of-Physics-Experts; physical prior extraction; localized physical cues; physics-aware conditioning; vision-language physical reasoning; dynamic physical phenomena,2026-06-06
Semantic Scale Space: A Framework for Controllable Image Abstraction,https://openaccess.thecvf.com/content/CVPR2026/papers/Mishiba_Semantic_Scale_Space_A_Framework_for_Controllable_Image_Abstraction_CVPR_2026_paper.pdf,,Semantic Scale Space; controllable image abstraction; non-photorealistic rendering; semantic boundary detector; Adaptive Granularity Scheduling Smoothing; donor-gated diffusion operator; fine-to-coarse granularity schedule; Region Homogeneity Index; boundary preservation; geometric drift,2026-06-06
x^2-Fusion: Cross-Modality and Cross-Dimension Flow Estimation in Event Edge Space,https://openaccess.thecvf.com/content/CVPR2026/papers/Guo_x2-Fusion_Cross-Modality_and_Cross-Dimension_Flow_Estimation_in_Event_Edge_Space_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.16671,dense 2D optical flow; 3D scene flow; multimodal fusion; event data; Event Edge Space; spatiotemporal edge signal; image-LiDAR alignment; reliability-aware adaptive fusion; cross-dimension contrast learning; dynamic scene understanding,2026-06-06
Block-based Learned Image Compression without Blocking Artifacts,https://openaccess.thecvf.com/content/CVPR2026/papers/Kim_Block-based_Learned_Image_Compression_without_Blocking_Artifacts_CVPR_2026_paper.pdf,,Learned Image Compression; block-based LIC; blocking artifacts; JPEG-AI patch-based scheme; overlap propagation; convolution layers; transposed convolution layers; blocking-free reconstruction; CNN-based LIC models; peak memory reduction,2026-06-06
FRAMER: Frequency-Aligned Self-Distillation with Adaptive Modulation Leveraging Diffusion Priors for Real-World Image Super-Resolution,https://openaccess.thecvf.com/content/CVPR2026/papers/Choi_FRAMER_Frequency-Aligned_Self-Distillation_with_Adaptive_Modulation_Leveraging_Diffusion_Priors_for_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.01390,Real-image super-resolution; diffusion priors; frequency-aligned self-distillation; adaptive modulation; low-frequency bias; high-frequency detail reconstruction; FFT frequency decomposition; contrastive loss; U-Net backbones; DiT backbones,2026-06-06
SoccerMaster: A Vision Foundation Model for Soccer Understanding,https://openaccess.thecvf.com/content/CVPR2026/papers/Yang_SoccerMaster_A_Vision_Foundation_Model_for_Soccer_Understanding_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.11016,soccer understanding; vision foundation model; supervised multi-task pretraining; soccer visual understanding; athlete detection; athlete identification; event classification; automated data curation; spatial annotations; soccer video datasets,2026-06-06
Bridging the 2D-3D Gap: A Hierarchical Semantic-Geometric Map for Vision Language Navigation,https://openaccess.thecvf.com/content/CVPR2026/papers/Li_Bridging_the_2D-3D_Gap_A_Hierarchical_Semantic-Geometric_Map_for_Vision_CVPR_2026_paper.pdf,,Vision-Language Navigation; Hierarchical Semantic-Geometric Map; vision-language models; 3D spatial reasoning; zero-shot navigation; top-down map representation; semantic planning; collision-free path planning; instruction decomposition; R2R-CE and RxR-CE benchmarks,2026-06-06
VSRELL: A Simple Baseline for Video Super-Resolution and Enhancement in Low-Light Environment,https://openaccess.thecvf.com/content/CVPR2026/papers/Hui_VSRELL_A_Simple_Baseline_for_Video_Super-Resolution_and_Enhancement_in_CVPR_2026_paper.pdf,,video super-resolution; low-light enhancement; VSRELL; low-light low-resolution sequences; well-illuminated high-resolution sequences; Illumination-Noise Co-Optimization; dynamic window partitioning; illumination-sensitive feature propagation; motion compensation; temporal consistency,2026-06-06
"RoMo: A Large-Scale, Richly Organized Dataset and Semantic Taxonomy for Human Motion Generation",https://openaccess.thecvf.com/content/CVPR2026/papers/Zhang_RoMo_A_Large-Scale_Richly_Organized_Dataset_and_Semantic_Taxonomy_for_CVPR_2026_paper.pdf,,RoMo; human motion generation; in-the-wild human motions; semantic taxonomy; taxonomy-aware filtering; motion capture datasets; detailed motion captions; fine-grained per-category evaluation; Motion Toolbox; reproducible motion generation research,2026-06-06
Stronger Normalization-Free Transformers,https://openaccess.thecvf.com/content/CVPR2026/papers/Chen_Stronger_Normalization-Free_Transformers_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.10938,normalization-free Transformers; Dynamic Tanh; Derf; point-wise functions; LayerNorm; RMSNorm; stable convergence; visual recognition; visual generation; generalization,2026-06-06
Residual Decoder Adapter: ID-Preserving Tokenizer Adaption for Autoregressive Text Rendering,https://openaccess.thecvf.com/content/CVPR2026/papers/Mao_Residual_Decoder_Adapter_ID-Preserving_Tokenizer_Adaption_for_Autoregressive_Text_Rendering_CVPR_2026_paper.pdf,,Residual Decoder Adapter; ID-preserving tokenizer adaptation; autoregressive text rendering; Visual Autoregressive models; visual tokenizer; paired codebook; residual decoder branch; pixel-space residual learning; token space compatibility; OCR accuracy evaluation,2026-06-06
A More Word-like Image Tokenization for MLLMs,https://openaccess.thecvf.com/content/CVPR2026/papers/Lee_A_More_Word-like_Image_Tokenization_for_MLLMs_CVPR_2026_paper.pdf,https://arxiv.org/abs/2605.17954,Disentangled Visual Tokenization; multimodal large language models; visual projector; visual tokens; patch embedding clustering; semantic visual units; adaptive token budget; accuracy-compute trade-off; token budget efficiency; memory and latency reduction,2026-06-06
Turning Pre-Trained Vision Transformers into End-to-End Histopathology Whole Slide Image Models for Survival Prediction,https://openaccess.thecvf.com/content/CVPR2026/papers/Li_Turning_Pre-Trained_Vision_Transformers_into_End-to-End_Histopathology_Whole_Slide_Image_CVPR_2026_paper.pdf,,whole slide image analysis; histopathology survival prediction; Vision Transformers; E2E-ViT; end-to-end WSI models; multiple instance learning; slide embeddings; computational pathology; transformer backbone; slide foundation models,2026-06-06
CARLoS: Retrieval via Concise Assessment Representation of LoRAs at Scale,https://openaccess.thecvf.com/content/CVPR2026/papers/Sarfaty_CARLoS_Retrieval_via_Concise_Assessment_Representation_of_LoRAs_at_Scale_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.08826,LoRA retrieval; CARLoS; concise assessment representation; CLIP embeddings; semantic shift; LoRA behavior characterization; generative components; text-to-LoRA matching; Strength and Consistency metrics; LoRA analysis,2026-06-06
Dual-Agent Reinforcement Learning for Adaptive and Cost-Aware Visual-Inertial Odometry,https://openaccess.thecvf.com/content/CVPR2026/papers/Pan_Dual-Agent_Reinforcement_Learning_for_Adaptive_and_Cost-Aware_Visual-Inertial_Odometry_CVPR_2026_paper.pdf,https://arxiv.org/abs/2511.21083,Visual-Inertial Odometry; reinforcement learning; adaptive VIO; cost-aware odometry; Visual-Inertial Bundle Adjustment; visual frontend gating; IMU-based policy; Select Agent; Fusion Agent; 6-DoF tracking,2026-06-06
FastHybrid: Accelerating Hybrid Autoregressive Image Generation with Lookahead and Guided Decoding,https://openaccess.thecvf.com/content/CVPR2026/papers/Jiang_FastHybrid_Accelerating_Hybrid_Autoregressive_Image_Generation_with_Lookahead_and_Guided_CVPR_2026_paper.pdf,,hybrid autoregressive image generation; autoregressive models; VQ-based decoders; diffusion decoder heads; diffusion-based denoising; Lookahead Decoding Strategy; semantic prediction; detail refinement; Guided Diffusion Sampling; inference acceleration,2026-06-06
Towards Balanced Multi-Modal Learning in 3D Human Pose Estimation,https://openaccess.thecvf.com/content/CVPR2026/papers/Qi_Towards_Balanced_Multi-Modal_Learning_in_3D_Human_Pose_Estimation_CVPR_2026_paper.pdf,https://arxiv.org/abs/2501.05264,3D human pose estimation; balanced multi-modal learning; modality imbalance; multi-modal sensing; RGB-based methods; LiDAR; mmWave; WiFi; Shapley value-based contribution algorithm; modality learning regulation,2026-06-06
Best Segmentation Buddies for Image-Shape Correspondence,https://openaccess.thecvf.com/content/CVPR2026/papers/Lang_Best_Segmentation_Buddies_for_Image-Shape_Correspondence_CVPR_2026_paper.pdf,https://arxiv.org/abs/2605.18193,segmentation-to-segmentation correspondence; image-shape correspondence; untextured 3D shapes; cross-modality gap; semantic part correspondence; deep visual feature distillation; 3D shape surface features; feature similarity; Best Segmentation Buddies; 3D shape segmentation,2026-06-06
SynthRGB-T: Language-Vision Guided Image Translation for Diversity Synthesis,https://openaccess.thecvf.com/content/CVPR2026/papers/Ding_SynthRGB-T_Language-Vision_Guided_Image_Translation_for_Diversity_Synthesis_CVPR_2026_paper.pdf,,infrared-visible image translation; cross-modal understanding; multimodal benchmarks; vision-language guided diffusion; bidirectional image translation; open-world generalization; Visual Grounding Pipeline; foundation models; decoupling injection strategy; Dual Conditional Cross-Attention,2026-06-06
Few-Shot Incremental 3D Object Detection in Dynamic Indoor Environments,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhu_Few-Shot_Incremental_3D_Object_Detection_in_Dynamic_Indoor_Environments_CVPR_2026_paper.pdf,https://arxiv.org/abs/2604.07997,few-shot incremental 3D object detection; dynamic indoor environments; embodied intelligence; vision-language models; unknown object learning; unseen categories; 3D bounding boxes; multimodal prototype imprinting; 2D semantic features; 3D geometric features,2026-06-06
DDSF: Robust Few-Shot Learning via Disentangled Subspaces with Determinantal Point Process,https://openaccess.thecvf.com/content/CVPR2026/papers/Ye_DDSF_Robust_Few-Shot_Learning_via_Disentangled_Subspaces_with_Determinantal_Point_CVPR_2026_paper.pdf,,few-shot learning; prototypical methods; prototype instability; hard positives; entangled feature representations; Filter-Repair-Expand framework; Determinantal Point Process; sample confidence estimation; volume maximization; disentangled subspaces,2026-06-06
CATNet: Collaborative Alignment and Transformation Network for Cooperative Perception,https://openaccess.thecvf.com/content/CVPR2026/papers/Chen_CATNet_Collaborative_Alignment_and_Transformation_Network_for_Cooperative_Perception_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.05255,cooperative perception; multi-agent systems; temporal latency compensation; multi-source noise; Collaborative Alignment and Transformation Network; asynchronous feature streams; adjacent-frame differential modeling; wavelet enhanced denoising; adaptive feature selection; robust feature fusion,2026-06-06
Expanding Spatial and Temporal Context for Robotic Imitation Learning With Scene Graphs,https://openaccess.thecvf.com/content/CVPR2026/papers/Qian_Expanding_Spatial_and_Temporal_Context_for_Robotic_Imitation_Learning_With_CVPR_2026_paper.pdf,,robotic imitation learning; scene graphs; structured memory; dynamic scene graph; object-centric relationships; historical context; long-term reasoning; partial observability; mobile manipulation; tabletop manipulation,2026-06-06
Towards Training-free Scene Text Editing,https://openaccess.thecvf.com/content/CVPR2026/papers/Li_Towards_Training-free_Scene_Text_Editing_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.24571,scene text editing; training-free framework; TextFlow; Attention Boost; Flow Manifold Steering; visual flow modeling; attention-based guidance; semantic alignment; spatial refinement; multilingual text manipulation,2026-06-06
Prototype-as-Prompt: Multimodal Sentiment Prototypes Endowing Large Language Models the Capability to Perform Multimodal Sentiment Analysis,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhao_Prototype-as-Prompt_Multimodal_Sentiment_Prototypes_Endowing_Large_Language_Models_the_Capability_CVPR_2026_paper.pdf,,Multimodal Sentiment Analysis; multimodal sentiment prototypes; prototype-as-prompt; Large Language Models; soft prompts; audio-visual representations; sentiment-aware prototype learning; cross-modal prototype alignment; prototype diversity constraint; parameter-efficient tuning,2026-06-06
"TROPHIES: Temporal Reconstruction of Places, Humans, and Cameras from Multi-view Videos",https://openaccess.thecvf.com/content/CVPR2026/papers/Liu_TROPHIES_Temporal_Reconstruction_of_Places_Humans_and_Cameras_from_Multi-view_CVPR_2026_paper.pdf,,unified human-scene-camera reconstruction; multi-view videos; 4D reconstruction; global coordinate frame; dynamic human reconstruction; static scene geometry; camera pose estimation; global alignment optimization; cross-view temporal coherence; human-scene consistency,2026-06-06
SVHalluc: Benchmarking Speech-Vision Hallucination in Audio-Visual Large Language Models,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhang_SVHalluc_Benchmarking_Speech-Vision_Hallucination_in_Audio-Visual_Large_Language_Models_CVPR_2026_paper.pdf,,speech-vision hallucination; audio-visual large language models; SVHalluc benchmark; speech content alignment; visual signal grounding; semantic hallucination; temporal hallucination; cross-modality understanding; speech-grounded video comprehension; audio-visual benchmarking,2026-06-06
Modeling the Visual Ambiguity of Human Sketches,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhou_Modeling_the_Visual_Ambiguity_of_Human_Sketches_CVPR_2026_paper.pdf,,human sketch ambiguity; AmbiScore; sketch-image pairs; Zero-Shot Sketch-Based Image Retrieval; ambiguous supervision; DisAmb; Elastic Matching; Purified Matching; ambiguity-agnostic masks; sketch-guided tasks,2026-06-06
SGAD-SLAM: Splatting Gaussians at Adjusted Depth for Better Radiance Fields in RGBD SLAM,https://openaccess.thecvf.com/content/CVPR2026/papers/Hu_SGAD-SLAM_Splatting_Gaussians_at_Adjusted_Depth_for_Better_Radiance_Fields_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.21055,3D Gaussian Splatting; RGBD SLAM; radiance fields; pixel-aligned Gaussians; adjusted depth; Gaussian depth distribution; frame-to-scene alignment; camera tracking; view rendering; storage complexity,2026-06-06
YieldSAT: A Multimodal Benchmark Dataset for High-Resolution Crop Yield Prediction,https://openaccess.thecvf.com/content/CVPR2026/papers/Miranda_YieldSAT_A_Multimodal_Benchmark_Dataset_for_High-Resolution_Crop_Yield_Prediction_CVPR_2026_paper.pdf,https://arxiv.org/abs/2604.00940,high-resolution crop yield prediction; multimodal benchmark dataset; YieldSAT; multispectral satellite imagery; auxiliary environmental data; pixel regression; data fusion architectures; distribution shifts; domain-informed Deep Ensemble; large-scale agricultural datasets,2026-06-06
FrankenMotion: Part-level Human Motion Generation and Composition,https://openaccess.thecvf.com/content/CVPR2026/papers/Li_FrankenMotion_Part-level_Human_Motion_Generation_and_Composition_CVPR_2026_paper.pdf,https://arxiv.org/abs/2601.10909,part-level human motion generation; motion composition; text-to-motion generation; fine-grained motion annotations; temporally-aware part-level text annotations; asynchronous part movements; diffusion-based motion generation; part-aware motion generation; spatial and temporal control; large language models,2026-06-06
Disentanglement-wise Image Dehazing through Cross-Domain Manifold Consensus,https://openaccess.thecvf.com/content/CVPR2026/papers/Lyu_Disentanglement-wise_Image_Dehazing_through_Cross-Domain_Manifold_Consensus_CVPR_2026_paper.pdf,,image dehazing; Cross-domain Invariant Manifold; multi-domain feature alignment; shared scattering semantics; consensus-density-driven contrastive learning; domain-specific bias elimination; haze-induced color entanglement; Physics-Guided HSV Decomposition Network; color fidelity; chromatic distortion,2026-06-06
Revisiting Sparsity Constraint Under High-Rank Property in Partial Multi-Label Learning,https://openaccess.thecvf.com/content/CVPR2026/papers/Si_Revisiting_Sparsity_Constraint_Under_High-Rank_Property_in_Partial_Multi-Label_Learning_CVPR_2026_paper.pdf,https://arxiv.org/abs/2505.20938,Partial Multi-Label Learning; candidate label set; noisy labels; noise label matrix; ground-truth label matrix; sparsity constraint; high-rank property; predicted label matrix; full-rank label matrix; Schirn,2026-06-06
One-Step Diffusion Transformer for Controllable Real-World Image Super-Resolution,https://openaccess.thecvf.com/content/CVPR2026/papers/Fang_One-Step_Diffusion_Transformer_for_Controllable_Real-World_Image_Super-Resolution_CVPR_2026_paper.pdf,https://arxiv.org/abs/2511.17138,one-step diffusion transformer; real-world image super-resolution; controllable image super-resolution; ODTSR; Qwen-Image; Noise-hybrid Visual Stream; Control Noise; Prior Noise; Fidelity-aware Adversarial Training; scene text image super-resolution,2026-06-06
